12/10/2018 18:14:23,zAlarmP Bottom Door,contact,open,open
12/10/2018 18:14:25,zAlarmP Bottom Door,contact,closed,closed
12/10/2018 18:14:27,zAlarmP Bottom Door,contact,open,open
12/10/2018 18:14:29,zAlarmP Bottom Door,contact,closed,closed
12/10/2018 18:14:31,zAlarmP Bottom Door,contact,open,open
12/10/2018 18:14:33,zAlarmP Bottom Door,contact,closed,closed
12/10/2018 18:14:35,zAlarmP Bottom Door,contact,open,open
12/10/2018 18:14:38,zAlarmP Bottom Door,contact,closed,closed
12/10/2018 18:14:40,zAlarmP Bottom Door,contact,open,open
12/10/2018 18:14:44,zAlarmP Bottom Door,contact,closed,closed
12/10/2018 18:14:59,zAlarmP Bottom Door,contact,open,open
12/10/2018 18:15:04,zAlarmP Bottom Door,contact,closed,closed
12/10/2018 18:23:02,zAlarmP Bottom Door,contact,open,open
12/10/2018 18:23:09,zAlarmP Bottom Door,contact,closed,closed
12/10/2018 18:48:14,zAlarmP Bottom Door,contact,open,open
12/10/2018 18:48:22,zAlarmP Bottom Door,contact,closed,closed
12/10/2018 19:01:57,Back Door Light,activity,online,online
12/10/2018 19:10:09,zAlarmP Bottom Door,contact,open,open
12/10/2018 19:10:19,zAlarmP Bottom Door,contact,closed,closed
12/10/2018 19:10:37,zAlarmP Bottom Door,contact,open,open
12/10/2018 19:10:42,zAlarmP Bottom Door,contact,closed,closed
12/10/2018 19:10:44,zAlarmP Bottom Door,contact,open,open
12/10/2018 19:10:46,zAlarmP Bottom Door,contact,closed,closed
12/10/2018 19:11:09,zAlarmP Bottom Door,contact,open,open
12/10/2018 19:11:16,zAlarmP Bottom Door,contact,closed,closed
12/10/2018 19:11:20,zAlarmP Bottom Door,contact,open,open
12/10/2018 19:11:23,zAlarmP Bottom Door,contact,closed,closed
12/10/2018 19:11:47,zAlarmP Bottom Door,contact,open,open
12/10/2018 19:11:58,zAlarmP Bottom Door,contact,closed,closed
12/10/2018 19:11:59,zAlarmP Bottom Door,contact,open,open
12/10/2018 19:12:02,zAlarmP Bottom Door,contact,closed,closed
12/10/2018 19:12:17,zAlarmP Bottom Door,contact,open,open
12/10/2018 19:12:21,zAlarmP Bottom Door,contact,closed,closed
12/10/2018 19:12:23,zAlarmP Bottom Door,contact,open,open
12/10/2018 19:12:26,zAlarmP Bottom Door,contact,closed,closed
12/10/2018 19:12:43,zAlarmP Bottom Door,contact,open,open
12/10/2018 19:12:50,zAlarmP Bottom Door,contact,closed,closed
12/10/2018 19:13:28,zAlarmP Bottom Door,contact,open,open
12/10/2018 19:13:33,zAlarmP Bottom Door,contact,closed,closed
12/10/2018 19:14:07,zAlarmP Bottom Door,contact,open,open
12/10/2018 19:14:12,zAlarmP Bottom Door,contact,closed,closed
12/10/2018 19:16:50,zAlarmP Bottom Door,contact,open,open
12/10/2018 19:17:11,zAlarmP Bottom Door,contact,closed,closed
12/10/2018 19:17:13,zAlarmP Bottom Door,contact,open,open
12/10/2018 19:17:15,zAlarmP Bottom Door,contact,closed,closed
12/10/2018 19:17:19,zAlarmP Bottom Door,contact,open,open
12/10/2018 19:17:22,zAlarmP Bottom Door,contact,closed,closed
12/10/2018 19:20:45,zAlarmP Bottom Door,contact,open,open
12/10/2018 19:20:57,zAlarmP Bottom Door,contact,closed,closed
12/10/2018 19:22:37,zAlarmP Bottom Door,contact,open,open
12/10/2018 19:22:41,zAlarmP Bottom Door,contact,closed,closed
12/10/2018 19:35:04,Back Door Light,activity,offline,offline
12/10/2018 19:57:32,zAlarmP Bottom Door,contact,open,open
12/10/2018 19:57:36,zAlarmP Bottom Door,contact,closed,closed
12/10/2018 20:35:28,Camera back door,motion,active,active
12/10/2018 20:35:58,Camera back door,motion,inactive,inactive
12/10/2018 20:53:30,zAlarmP Bottom Door,contact,open,open
12/10/2018 20:53:36,zAlarmP Bottom Door,contact,closed,closed
12/10/2018 20:53:58,zAlarmP Bottom Door,contact,open,open
12/10/2018 20:54:05,zAlarmP Bottom Door,contact,closed,closed
12/10/2018 20:59:15,Garage Doors,contact,open,open
12/10/2018 21:00:07,Garage Doors,contact,closed,closed
12/10/2018 21:00:31,Front Door,lock,unlocked,unlocked
12/10/2018 21:00:42,Front Door,lock,locked,locked
12/10/2018 21:13:10,zAlarmP Bottom Door,contact,open,open
12/10/2018 21:13:12,zAlarmP Bottom Door,contact,closed,closed
12/10/2018 21:19:05,Back Door Light,activity,online,online
12/10/2018 21:42:28,zAlarmP Bottom Door,contact,open,open
12/10/2018 21:42:45,zAlarmP Bottom Door,contact,closed,closed
12/10/2018 21:42:58,zAlarmP Bottom Door,contact,open,open
12/10/2018 21:43:03,zAlarmP Bottom Door,contact,closed,closed
12/10/2018 21:43:14,zAlarmP Bottom Door,contact,open,open
12/10/2018 21:43:19,zAlarmP Bottom Door,contact,closed,closed
12/10/2018 21:43:35,zAlarmP Bottom Door,contact,open,open
12/10/2018 21:43:41,zAlarmP Bottom Door,contact,closed,closed
12/10/2018 22:02:36,zAlarmP Bottom Door,contact,open,open
12/10/2018 22:02:39,zAlarmP Bottom Door,contact,closed,closed
12/10/2018 22:07:00,zAlarmP Bottom Door,contact,open,open
12/10/2018 22:07:07,zAlarmP Bottom Door,contact,closed,closed
12/10/2018 22:07:14,zAlarmP Bottom Door,contact,open,open
12/10/2018 22:07:18,zAlarmP Bottom Door,contact,closed,closed
12/10/2018 22:07:40,zAlarmP Bottom Door,contact,open,open
12/10/2018 22:07:43,zAlarmP Bottom Door,contact,closed,closed
12/10/2018 22:09:18,zAlarmP Bottom Door,contact,open,open
12/10/2018 22:09:24,zAlarmP Bottom Door,contact,closed,closed
12/10/2018 22:09:38,zAlarmP Bottom Door,contact,open,open
12/10/2018 22:09:40,zAlarmP Bottom Door,contact,closed,closed
12/10/2018 22:12:26,zAlarmP Bottom Door,contact,open,open
12/10/2018 22:12:32,zAlarmP Bottom Door,contact,closed,closed
12/10/2018 22:12:45,zAlarmP Bottom Door,contact,open,open
12/10/2018 22:12:47,zAlarmP Bottom Door,contact,closed,closed
12/10/2018 22:13:04,zAlarmP Bottom Door,contact,open,open
12/10/2018 22:13:09,zAlarmP Bottom Door,contact,closed,closed
12/10/2018 22:13:15,zAlarmP Bottom Door,contact,open,open
12/10/2018 22:13:19,zAlarmP Bottom Door,contact,closed,closed
12/10/2018 22:13:42,zAlarmP Bottom Door,contact,open,open
12/10/2018 22:13:46,zAlarmP Bottom Door,contact,closed,closed
12/10/2018 22:14:25,zAlarmP Bottom Door,contact,open,open
12/10/2018 22:14:32,zAlarmP Bottom Door,contact,closed,closed
12/10/2018 22:14:49,zAlarmP Bottom Door,contact,open,open
12/10/2018 22:14:52,zAlarmP Bottom Door,contact,closed,closed
12/10/2018 22:27:45,zAlarmP Bottom Door,contact,open,open
12/10/2018 22:27:52,zAlarmP Bottom Door,contact,closed,closed
12/10/2018 22:28:05,zAlarmP Bottom Door,contact,open,open
12/10/2018 22:28:10,zAlarmP Bottom Door,contact,closed,closed
12/10/2018 22:38:23,zAlarmP Bottom Door,contact,open,open
12/10/2018 22:38:26,zAlarmP Bottom Door,contact,closed,closed
12/10/2018 22:38:53,zAlarmP Bottom Door,contact,open,open
12/10/2018 22:38:59,zAlarmP Bottom Door,contact,closed,closed
12/10/2018 22:48:28,Back Door Light,activity,offline,offline
12/10/2018 22:52:15,zAlarmP Bottom Door,contact,open,open
12/10/2018 22:52:23,zAlarmP Bottom Door,contact,closed,closed
12/10/2018 22:52:54,zAlarmP Bottom Door,contact,open,open
12/10/2018 22:53:01,zAlarmP Bottom Door,contact,closed,closed
12/10/2018 23:00:05,Front Door Light,switch,off,off
12/10/2018 23:00:06,Front Stoop Lights,switch,off,off
12/10/2018 23:10:23,zAlarmP Bottom Door,contact,open,open
12/10/2018 23:10:26,zAlarmP Bottom Door,contact,closed,closed
12/10/2018 23:14:30,zAlarmP Bottom Door,contact,open,open
12/10/2018 23:14:34,zAlarmP Bottom Door,contact,closed,closed
12/10/2018 23:20:31,Back Door Light,activity,online,online
12/10/2018 23:40:52,zAlarmP Bottom Door,contact,open,open
12/10/2018 23:40:54,zAlarmP Bottom Door,contact,closed,closed
12/10/2018 23:42:41,zAlarmP Bottom Door,contact,open,open
12/10/2018 23:42:45,zAlarmP Bottom Door,contact,closed,closed
12/10/2018 23:53:51,Back Door Light,activity,offline,offline
12/11/2018 0:05:51,zAlarmP Bottom Door,contact,open,open
12/11/2018 0:05:56,zAlarmP Bottom Door,contact,closed,closed
12/11/2018 0:06:18,zAlarmP Bottom Door,contact,open,open
12/11/2018 0:06:20,zAlarmP Bottom Door,contact,closed,closed
12/11/2018 0:06:55,zAlarmP Bottom Door,contact,open,open
12/11/2018 0:06:57,zAlarmP Bottom Door,contact,closed,closed
12/11/2018 0:06:59,zAlarmP Bottom Door,contact,open,open
12/11/2018 0:07:06,zAlarmP Bottom Door,contact,closed,closed
12/11/2018 0:07:22,zAlarmP Bottom Door,contact,open,open
12/11/2018 0:07:29,zAlarmP Bottom Door,contact,closed,closed
12/11/2018 0:07:40,zAlarmP Bottom Door,contact,open,open
12/11/2018 0:07:47,zAlarmP Bottom Door,contact,closed,closed
12/11/2018 0:09:58,zAlarmP Bottom Door,contact,open,open
12/11/2018 0:10:04,zAlarmP Bottom Door,contact,closed,closed
12/11/2018 0:10:10,zAlarmP Bottom Door,contact,open,open
12/11/2018 0:10:15,zAlarmP Bottom Door,contact,closed,closed
12/11/2018 0:10:52,zAlarmP Bottom Door,contact,open,open
12/11/2018 0:11:01,zAlarmP Bottom Door,contact,closed,closed
12/11/2018 0:11:18,zAlarmP Bottom Door,contact,open,open
12/11/2018 0:11:26,zAlarmP Bottom Door,contact,closed,closed
12/11/2018 0:11:36,zAlarmP Bottom Door,contact,open,open
12/11/2018 0:11:41,zAlarmP Bottom Door,contact,closed,closed
12/11/2018 0:12:07,zAlarmP Bottom Door,contact,open,open
12/11/2018 0:12:19,zAlarmP Bottom Door,contact,closed,closed
12/11/2018 0:12:24,Back Door Light,activity,online,online
12/11/2018 0:13:11,zAlarmP Bottom Door,contact,open,open
12/11/2018 0:13:20,zAlarmP Bottom Door,contact,closed,closed
12/11/2018 0:18:29,zAlarmP Bottom Door,contact,open,open
12/11/2018 0:18:32,zAlarmP Bottom Door,contact,closed,closed
12/11/2018 0:18:34,zAlarmP Bottom Door,contact,open,open
12/11/2018 0:18:36,zAlarmP Bottom Door,contact,closed,closed
12/11/2018 0:18:38,zAlarmP Bottom Door,contact,open,open
12/11/2018 0:18:41,zAlarmP Bottom Door,contact,closed,closed
12/11/2018 0:18:43,zAlarmP Bottom Door,contact,open,open
12/11/2018 0:18:46,zAlarmP Bottom Door,contact,closed,closed
12/11/2018 0:18:57,zAlarmP Bottom Door,contact,open,open
12/11/2018 0:19:00,zAlarmP Bottom Door,contact,closed,closed
12/11/2018 0:19:12,zAlarmP Bottom Door,contact,open,open
12/11/2018 0:19:20,zAlarmP Bottom Door,contact,closed,closed
12/11/2018 0:19:41,zAlarmP Bottom Door,contact,open,open
12/11/2018 0:19:44,zAlarmP Bottom Door,contact,closed,closed
12/11/2018 0:24:39,zAlarmP Bottom Door,contact,open,open
12/11/2018 0:24:48,zAlarmP Bottom Door,contact,closed,closed
12/11/2018 0:27:02,zAlarmP Bottom Door,contact,open,open
12/11/2018 0:27:04,zAlarmP Bottom Door,contact,closed,closed
12/11/2018 0:45:38,zAlarmP Bottom Door,contact,open,open
12/11/2018 0:45:50,zAlarmP Bottom Door,contact,closed,closed
12/11/2018 0:45:52,zAlarmP Bottom Door,contact,open,open
12/11/2018 0:45:54,zAlarmP Bottom Door,contact,closed,closed
12/11/2018 0:47:28,Back Door Light,activity,offline,offline
12/11/2018 0:47:31,zAlarmP Bottom Door,contact,open,open
12/11/2018 0:47:33,zAlarmP Bottom Door,contact,closed,closed
12/11/2018 0:47:35,zAlarmP Bottom Door,contact,open,open
12/11/2018 0:47:37,zAlarmP Bottom Door,contact,closed,closed
12/11/2018 1:01:00,zAlarmP Bottom Door,contact,open,open
12/11/2018 1:01:21,zAlarmP Bottom Door,contact,closed,closed
12/11/2018 1:01:26,zAlarmP Bottom Door,contact,open,open
12/11/2018 1:01:32,zAlarmP Bottom Door,contact,closed,closed
12/11/2018 1:01:34,zAlarmP Bottom Door,contact,open,open
12/11/2018 1:01:36,zAlarmP Bottom Door,contact,closed,closed
12/11/2018 1:01:38,zAlarmP Bottom Door,contact,open,open
12/11/2018 1:01:40,zAlarmP Bottom Door,contact,closed,closed
12/11/2018 1:01:55,zAlarmP Bottom Door,contact,closed,closed
12/11/2018 1:02:31,zAlarmP Bottom Door,contact,open,open
12/11/2018 1:02:44,zAlarmP Bottom Door,contact,closed,closed
12/11/2018 1:02:46,zAlarmP Bottom Door,contact,open,open
12/11/2018 1:02:48,zAlarmP Bottom Door,contact,closed,closed
12/11/2018 1:02:51,zAlarmP Bottom Door,contact,open,open
12/11/2018 1:02:54,zAlarmP Bottom Door,contact,closed,closed
12/11/2018 1:23:25,zAlarmP Bottom Door,contact,open,open
12/11/2018 1:23:28,zAlarmP Bottom Door,contact,closed,closed
12/11/2018 1:25:16,zAlarmP Bottom Door,contact,open,open
12/11/2018 1:25:32,zAlarmP Bottom Door,contact,closed,closed
12/11/2018 1:40:38,zAlarmP Bottom Door,contact,open,open
12/11/2018 1:40:45,zAlarmP Bottom Door,contact,closed,closed
12/11/2018 1:46:35,zAlarmP Bottom Door,contact,open,open
12/11/2018 1:46:42,zAlarmP Bottom Door,contact,closed,closed
12/11/2018 1:46:44,zAlarmP Bottom Door,contact,open,open
12/11/2018 1:46:46,zAlarmP Bottom Door,contact,closed,closed
12/11/2018 1:46:53,zAlarmP Bottom Door,contact,open,open
12/11/2018 1:47:02,zAlarmP Bottom Door,contact,closed,closed
12/11/2018 1:47:23,zAlarmP Bottom Door,contact,open,open
12/11/2018 1:47:30,zAlarmP Bottom Door,contact,closed,closed
12/11/2018 2:00:00,zAlarmP Bottom Door,contact,open,open
12/11/2018 2:00:15,zAlarmP Bottom Door,contact,closed,closed
12/11/2018 2:02:30,zAlarmP Bottom Door,contact,open,open
12/11/2018 2:02:47,zAlarmP Bottom Door,contact,closed,closed
12/11/2018 2:02:55,zAlarmP Bottom Door,contact,open,open
12/11/2018 2:02:58,zAlarmP Bottom Door,contact,closed,closed
12/11/2018 2:03:08,zAlarmP Bottom Door,contact,open,open
12/11/2018 2:03:16,zAlarmP Bottom Door,contact,closed,closed
12/11/2018 2:03:20,zAlarmP Bottom Door,contact,open,open
12/11/2018 2:03:22,zAlarmP Bottom Door,contact,closed,closed
12/11/2018 2:03:24,zAlarmP Bottom Door,contact,open,open
12/11/2018 2:03:28,zAlarmP Bottom Door,contact,closed,closed
12/11/2018 2:03:50,zAlarmP Bottom Door,contact,open,open
12/11/2018 2:03:56,zAlarmP Bottom Door,contact,closed,closed
12/11/2018 2:04:20,zAlarmP Bottom Door,contact,open,open
12/11/2018 2:04:24,zAlarmP Bottom Door,contact,closed,closed
12/11/2018 2:04:52,zAlarmP Bottom Door,contact,open,open
12/11/2018 2:05:04,zAlarmP Bottom Door,contact,closed,closed
12/11/2018 2:05:17,zAlarmP Bottom Door,contact,open,open
12/11/2018 2:05:20,zAlarmP Bottom Door,contact,closed,closed
12/11/2018 2:05:25,zAlarmP Bottom Door,contact,open,open
12/11/2018 2:05:28,zAlarmP Bottom Door,contact,closed,closed
12/11/2018 2:06:46,zAlarmP Bottom Door,contact,open,open
12/11/2018 2:06:55,zAlarmP Bottom Door,contact,closed,closed
12/11/2018 2:09:17,zAlarmP Bottom Door,contact,open,open
12/11/2018 2:09:20,zAlarmP Bottom Door,contact,closed,closed
12/11/2018 2:25:29,zAlarmP Bottom Door,contact,open,open
12/11/2018 2:25:32,zAlarmP Bottom Door,contact,closed,closed
12/11/2018 2:36:20,zAlarmP Bottom Door,contact,open,open
12/11/2018 2:36:28,zAlarmP Bottom Door,contact,closed,closed
12/11/2018 2:36:41,zAlarmP Bottom Door,contact,open,open
12/11/2018 2:36:47,zAlarmP Bottom Door,contact,closed,closed
12/11/2018 2:36:52,zAlarmP Bottom Door,contact,open,open
12/11/2018 2:36:58,zAlarmP Bottom Door,contact,closed,closed
12/11/2018 2:37:02,zAlarmP Bottom Door,contact,open,open
12/11/2018 2:37:06,zAlarmP Bottom Door,contact,closed,closed
12/11/2018 2:37:18,zAlarmP Bottom Door,contact,open,open
12/11/2018 2:37:24,zAlarmP Bottom Door,contact,closed,closed
12/11/2018 2:37:32,zAlarmP Bottom Door,contact,open,open
12/11/2018 2:37:36,zAlarmP Bottom Door,contact,closed,closed
12/11/2018 4:25:56,zAlarmP Bottom Door,contact,open,open
12/11/2018 4:26:11,zAlarmP Bottom Door,contact,closed,closed
12/11/2018 4:26:25,zAlarmP Bottom Door,contact,open,open
12/11/2018 4:26:30,zAlarmP Bottom Door,contact,closed,closed
12/11/2018 4:26:52,zAlarmP Bottom Door,contact,open,open
12/11/2018 4:27:02,zAlarmP Bottom Door,contact,closed,closed
12/11/2018 4:27:05,zAlarmP Bottom Door,contact,open,open
12/11/2018 4:27:07,zAlarmP Bottom Door,contact,closed,closed
12/11/2018 4:27:09,zAlarmP Bottom Door,contact,open,open
12/11/2018 4:27:11,zAlarmP Bottom Door,contact,closed,closed
12/11/2018 4:28:28,zAlarmP Bottom Door,contact,open,open
12/11/2018 4:28:36,zAlarmP Bottom Door,contact,closed,closed
12/11/2018 4:30:51,zAlarmP Bottom Door,contact,open,open
12/11/2018 4:30:55,zAlarmP Bottom Door,contact,closed,closed
12/11/2018 6:42:09,Back Door Light,activity,online,online
12/11/2018 7:21:31,Camera back door,motion,active,active
12/11/2018 7:22:01,Camera back door,motion,inactive,inactive
12/11/2018 7:23:49,Camera back door,motion,active,active
12/11/2018 7:24:19,Camera back door,motion,inactive,inactive
12/11/2018 7:38:24,zAlarmP GaragePass,contact,closed,closed
12/11/2018 7:38:26,zAlarmP GaragePass,contact,open,open
12/11/2018 7:38:30,zAlarmP GaragePass,contact,closed,closed
12/11/2018 7:38:52,zAlarmP Back Door,contact,open,open
12/11/2018 7:38:54,Back Door,lock,unlocked,unlocked
12/11/2018 7:38:57,zAlarmP Back Door,contact,closed,closed
12/11/2018 7:39:02,Camera back door,motion,active,active
12/11/2018 7:39:32,Camera back door,motion,inactive,inactive
12/11/2018 7:40:00,Camera back door,motion,active,active
12/11/2018 7:40:07,zAlarmP Back Door,contact,open,open
12/11/2018 7:40:11,zAlarmP Back Door,contact,closed,closed
12/11/2018 7:40:15,Back Door,lock,locked,locked
12/11/2018 7:40:27,zAlarmP GaragePass,contact,open,open
12/11/2018 7:40:30,Camera back door,motion,inactive,inactive
12/11/2018 7:40:32,zAlarmP GaragePass,contact,closed,closed
12/11/2018 8:30:03,zAlarmP Bottom Door,contact,open,open
12/11/2018 8:30:05,zAlarmP Bottom Door,contact,closed,closed
12/11/2018 8:33:23,zAlarmP Bottom Door,contact,open,open
12/11/2018 8:33:25,zAlarmP Bottom Door,contact,closed,closed
12/11/2018 8:34:20,zAlarmP Bottom Door,contact,open,open
12/11/2018 8:34:30,zAlarmP Bottom Door,contact,closed,closed
12/11/2018 8:34:32,zAlarmP Bottom Door,contact,open,open
12/11/2018 8:34:35,zAlarmP Bottom Door,contact,closed,closed
12/11/2018 8:34:37,zAlarmP Bottom Door,contact,open,open
12/11/2018 8:34:39,zAlarmP Bottom Door,contact,closed,closed
12/11/2018 8:34:41,zAlarmP Bottom Door,contact,open,open
12/11/2018 8:34:43,zAlarmP Bottom Door,contact,closed,closed
12/11/2018 8:35:04,zAlarmP Bottom Door,contact,open,open
12/11/2018 8:35:19,zAlarmP Bottom Door,contact,closed,closed
12/11/2018 8:35:36,zAlarmP Bottom Door,contact,open,open
12/11/2018 8:35:48,zAlarmP Bottom Door,contact,closed,closed
12/11/2018 8:35:58,zAlarmP Bottom Door,contact,open,open
12/11/2018 8:36:04,zAlarmP Bottom Door,contact,closed,closed
12/11/2018 8:36:31,zAlarmP Bottom Door,contact,open,open
12/11/2018 8:36:40,zAlarmP Bottom Door,contact,closed,closed
12/11/2018 8:37:40,zAlarmP Bottom Door,contact,open,open
12/11/2018 8:37:42,zAlarmP Bottom Door,contact,closed,closed
12/11/2018 8:37:54,zAlarmP Bottom Door,contact,open,open
12/11/2018 8:37:56,zAlarmP Bottom Door,contact,closed,closed
12/11/2018 8:38:18,zAlarmP Bottom Door,contact,open,open
12/11/2018 8:38:28,zAlarmP Bottom Door,contact,closed,closed
12/11/2018 8:38:47,zAlarmP Bottom Door,contact,open,open
12/11/2018 8:38:55,zAlarmP Bottom Door,contact,closed,closed
12/11/2018 8:39:09,zAlarmP Bottom Door,contact,open,open
12/11/2018 8:39:15,zAlarmP Bottom Door,contact,closed,closed
12/11/2018 8:39:42,zAlarmP Bottom Door,contact,open,open
12/11/2018 8:39:51,zAlarmP Bottom Door,contact,closed,closed
12/11/2018 8:40:24,zAlarmP Bottom Door,contact,open,open
12/11/2018 8:40:34,zAlarmP Bottom Door,contact,closed,closed
12/11/2018 8:40:59,zAlarmP Bottom Door,contact,open,open
12/11/2018 8:41:09,zAlarmP Bottom Door,contact,closed,closed
12/11/2018 8:41:25,zAlarmP Bottom Door,contact,open,open
12/11/2018 8:41:31,zAlarmP Bottom Door,contact,closed,closed
12/11/2018 8:41:40,zAlarmP Bottom Door,contact,open,open
12/11/2018 8:41:45,zAlarmP Bottom Door,contact,closed,closed
12/11/2018 8:41:50,zAlarmP Bottom Door,contact,open,open
12/11/2018 8:41:52,zAlarmP Bottom Door,contact,closed,closed
12/11/2018 8:41:57,zAlarmP Bottom Door,contact,open,open
12/11/2018 8:42:04,zAlarmP Bottom Door,contact,closed,closed
12/11/2018 8:50:18,zAlarmP Bottom Door,contact,open,open
12/11/2018 8:50:29,zAlarmP Bottom Door,contact,closed,closed
12/11/2018 8:50:32,zAlarmP Bottom Door,contact,open,open
12/11/2018 8:50:37,zAlarmP Bottom Door,contact,closed,closed
12/11/2018 8:50:43,zAlarmP Bottom Door,contact,open,open
12/11/2018 8:50:45,zAlarmP Bottom Door,contact,closed,closed
12/11/2018 8:50:47,zAlarmP Bottom Door,contact,open,open
12/11/2018 8:50:49,zAlarmP Bottom Door,contact,closed,closed
12/11/2018 8:56:41,zAlarmP Bottom Door,contact,open,open
12/11/2018 8:57:11,zAlarmP Bottom Door,contact,open,open
12/11/2018 8:57:21,zAlarmP Bottom Door,contact,closed,closed
12/11/2018 8:57:29,zAlarmP Bottom Door,contact,open,open
12/11/2018 8:57:32,zAlarmP Bottom Door,contact,closed,closed
12/11/2018 8:57:43,zAlarmP Bottom Door,contact,open,open
12/11/2018 8:57:54,zAlarmP Bottom Door,contact,closed,closed
12/11/2018 8:58:01,zAlarmP Bottom Door,contact,open,open
12/11/2018 8:58:04,zAlarmP Bottom Door,contact,closed,closed
12/11/2018 8:58:06,zAlarmP Bottom Door,contact,open,open
12/11/2018 8:58:08,zAlarmP Bottom Door,contact,closed,closed
12/11/2018 8:58:10,zAlarmP Bottom Door,contact,open,open
12/11/2018 8:58:12,zAlarmP Bottom Door,contact,closed,closed
12/11/2018 8:58:14,zAlarmP Bottom Door,contact,open,open
12/11/2018 8:58:19,zAlarmP Bottom Door,contact,closed,closed
12/11/2018 8:58:29,zAlarmP Bottom Door,contact,open,open
12/11/2018 8:58:33,zAlarmP Bottom Door,contact,closed,closed
12/11/2018 8:59:05,Back Door Light,activity,offline,offline
12/11/2018 8:59:07,zAlarmP Bottom Door,contact,open,open
12/11/2018 8:59:13,zAlarmP Bottom Door,contact,closed,closed
12/11/2018 8:59:15,zAlarmP Bottom Door,contact,open,open
12/11/2018 8:59:21,zAlarmP Bottom Door,contact,closed,closed
12/11/2018 8:59:24,zAlarmP Bottom Door,contact,open,open
12/11/2018 8:59:26,zAlarmP Bottom Door,contact,closed,closed
12/11/2018 8:59:31,zAlarmP Bottom Door,contact,open,open
12/11/2018 8:59:39,zAlarmP Bottom Door,contact,closed,closed
12/11/2018 8:59:41,zAlarmP Bottom Door,contact,open,open
12/11/2018 8:59:44,zAlarmP Bottom Door,contact,closed,closed
12/11/2018 8:59:46,zAlarmP Bottom Door,contact,open,open
12/11/2018 8:59:48,zAlarmP Bottom Door,contact,closed,closed
12/11/2018 8:59:57,zAlarmP Bottom Door,contact,open,open
12/11/2018 9:00:00,zAlarmP Bottom Door,contact,closed,closed
12/11/2018 9:00:02,zAlarmP Bottom Door,contact,open,open
12/11/2018 9:00:05,zAlarmP Bottom Door,contact,closed,closed
12/11/2018 9:00:50,zAlarmP Bottom Door,contact,open,open
12/11/2018 9:01:01,zAlarmP Bottom Door,contact,closed,closed
12/11/2018 9:01:06,zAlarmP Bottom Door,contact,open,open
12/11/2018 9:01:09,zAlarmP Bottom Door,contact,closed,closed
12/11/2018 9:01:18,zAlarmP Bottom Door,contact,open,open
12/11/2018 9:01:27,zAlarmP Bottom Door,contact,closed,closed
12/11/2018 9:01:30,zAlarmP Bottom Door,contact,open,open
12/11/2018 9:01:32,zAlarmP Bottom Door,contact,closed,closed
12/11/2018 9:01:37,zAlarmP Bottom Door,contact,open,open
12/11/2018 9:01:44,zAlarmP Bottom Door,contact,closed,closed
12/11/2018 9:08:24,zAlarmP Bottom Door,contact,open,open
12/11/2018 9:08:30,zAlarmP Bottom Door,contact,closed,closed
12/11/2018 9:10:18,zAlarmP Bottom Door,contact,open,open
12/11/2018 9:10:20,zAlarmP Bottom Door,contact,closed,closed
12/11/2018 9:17:23,zAlarmP Bottom Door,contact,open,open
12/11/2018 9:17:49,zAlarmP Bottom Door,contact,closed,closed
12/11/2018 10:03:53,Back Door Light,activity,online,online
12/11/2018 10:37:09,Back Door Light,activity,offline,offline
12/11/2018 10:57:05,zAlarmP Upper Doors,contact,open,open
12/11/2018 10:57:31,zAlarmP Upper Doors,contact,closed,closed
12/11/2018 11:32:13,Bottom Door,lock,unlocked,unlocked
12/11/2018 11:32:15,zAlarmP Bottom Door,contact,open,open
12/11/2018 11:33:59,zAlarmP Bottom Door,contact,closed,closed
12/11/2018 11:43:11,Back Door Light,activity,online,online
12/11/2018 12:24:20,Garage Doors,contact,open,open
12/11/2018 12:26:31,zAlarmP Upper Doors,contact,open,open
12/11/2018 12:26:47,zAlarmP Upper Doors,contact,closed,closed
12/11/2018 12:26:52,Camera Driveway,motion,active,active
12/11/2018 12:27:22,Camera Driveway,motion,inactive,inactive
12/11/2018 12:27:39,zAlarmP Upper Doors,contact,open,open
12/11/2018 12:28:07,zAlarmP Upper Doors,contact,closed,closed
12/11/2018 12:29:30,zAlarmP Upper Doors,contact,open,open
12/11/2018 12:29:33,zAlarmP Upper Doors,contact,closed,closed
12/11/2018 12:29:50,zAlarmP Upper Doors,contact,open,open
12/11/2018 12:29:56,zAlarmP Upper Doors,contact,closed,closed
12/11/2018 12:30:12,Camera Driveway,motion,active,active
12/11/2018 12:30:42,Camera Driveway,motion,inactive,inactive
12/11/2018 12:31:05,Camera Driveway,motion,active,active
12/11/2018 12:31:32,Garage Doors,contact,closed,closed
12/11/2018 12:31:35,Camera Driveway,motion,inactive,inactive
12/11/2018 13:17:03,Garage Doors,contact,open,open
12/11/2018 13:17:04,zAlarmP GaragePass,contact,open,open
12/11/2018 13:17:08,zAlarmP GaragePass,contact,closed,closed
12/11/2018 13:17:12,Garage Doors,contact,closed,closed
12/11/2018 13:17:13,Garage Doors,contact,open,open
12/11/2018 13:19:43,zAlarmP GaragePass,contact,open,open
12/11/2018 13:19:48,zAlarmP GaragePass,contact,closed,closed
12/11/2018 13:19:53,Garage Doors,contact,closed,closed
12/11/2018 13:49:36,Camera Driveway,motion,active,active
12/11/2018 13:50:06,Camera Driveway,motion,inactive,inactive
